9.2457 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C449F1430>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018C4699C910>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
62.5619 	EXP 	New trial (rep=0, index=4): {'FAB': 'A+', 'stim': 'stim2', 'FPS': 1, 'stim1': 'CS2', 'stim2': None, 'us': 1, 'iti': 6, 'cs_duration': 5, 'trial': 5, 'half': 1, 'FPS_timing': 5, 'pic_left': 'a', 'path_left': 'stimuli/orange.jpg', 'location_left': [0.0, 0.1], 'pic_right': 'd', 'path_right': 'stimuli/purple.jpg', 'location_right': [10, 0.1], 'task': 'compound'}
62.6206 	EXP 	Sound mySound set volume 1.000
62.6206 	EXP 	Sound mySound started
62.6328 	EXP 	cross_2: autoDraw = False
62.6328 	EXP 	cross_2: autoDraw = False
62.6328 	EXP 	sliderl_comp: markerPos = None
62.6328 	EXP 	sliderl_comp: markerPos = None
62.6328 	EXP 	img_compr: image = 'stimuli/purple.jpg'
62.6328 	EXP 	img_compl: image = 'stimuli/orange.jpg'
62.6328 	EXP 	sliderr_comp: markerPos = None
62.6328 	EXP 	sliderr_comp: markerPos = None
62.6328 	EXP 	textr_comp: autoDraw = True
62.6328 	EXP 	textl_comp: autoDraw = True
62.6328 	EXP 	shape_comp: autoDraw = True
62.6328 	EXP 	sliderl_comp: autoDraw = True
62.6328 	EXP 	img_compr: autoDraw = True
62.6328 	EXP 	img_compl: autoDraw = True
62.6328 	EXP 	expect_comp: autoDraw = True
62.6328 	EXP 	sliderr_comp: autoDraw = True
62.6328 	EXP 	marker_comp: autoDraw = True
67.6213 	EXP 	textr_comp: autoDraw = False
67.6213 	EXP 	textl_comp: autoDraw = False
67.6213 	EXP 	shape_comp: autoDraw = False
67.6213 	EXP 	sliderl_comp: autoDraw = False
67.6213 	EXP 	img_compr: autoDraw = False
67.6213 	EXP 	img_compl: autoDraw = False
67.6213 	EXP 	expect_comp: autoDraw = False
67.6213 	EXP 	sliderr_comp: autoDraw = False
67.6213 	EXP 	marker_comp: autoDraw = False
67.6213 	EXP 	cross_2: autoDraw = True
73.6123 	EXP 	New trial (rep=0, index=5): {'FAB': 'B-', 'stim': 'stim1', 'FPS': 0, 'stim1': 'CS1', 'stim2': None, 'us': 0, 'iti': 6, 'cs_duration': 5, 'trial': 6, 'half': 1, 'FPS_timing': 5, 'pic_left': 'b', 'path_left': 'stimuli/blue.jpg', 'location_left': [0.0, 0.1], 'pic_right': 'b', 'path_right': 'stimuli/blue.jpg', 'location_right': [10, 0.1], 'task': 'compound'}
73.7368 	EXP 	cross_2: autoDraw = False
73.7368 	EXP 	cross_2: autoDraw = False
73.7368 	EXP 	sliderl_comp: markerPos = None
73.7368 	EXP 	sliderl_comp: markerPos = None
73.7368 	EXP 	img_compr: image = 'stimuli/blue.jpg'
73.7368 	EXP 	img_compl: image = 'stimuli/blue.jpg'
73.7368 	EXP 	sliderr_comp: markerPos = None
73.7368 	EXP 	sliderr_comp: markerPos = None
73.7368 	EXP 	textr_comp: autoDraw = True
73.7368 	EXP 	textl_comp: autoDraw = True
73.7368 	EXP 	shape_comp: autoDraw = True
73.7368 	EXP 	sliderl_comp: autoDraw = True
73.7368 	EXP 	img_compr: autoDraw = True
73.7368 	EXP 	img_compl: autoDraw = True
73.7368 	EXP 	expect_comp: autoDraw = True
73.7368 	EXP 	sliderr_comp: autoDraw = True
73.7368 	EXP 	marker_comp: autoDraw = True
76.4167 	DATA 	Keypress: escape
77.0215 	EXP 	window1: mouseVisible = True
